unique_id,ds,y,published,is_holiday
0,2021-11-16,1449,0.0,0
0,2021-11-17,1460,0.0,0
0,2021-11-18,1391,0.0,0
0,2021-11-19,1279,0.0,0
0,2021-11-20,798,0.0,0
0,2021-11-21,986,0.0,0
0,2021-11-22,1402,0.0,0
0,2021-11-23,1416,0.0,0
0,2021-11-24,1294,0.0,0
0,2021-11-25,1207,0.0,1
0,2021-11-26,1084,0.0,0
0,2021-11-27,811,0.0,0
0,2021-11-28,1092,0.0,0
0,2021-11-29,1441,0.0,0
0,2021-11-30,1475,0.0,0
0,2021-12-01,1316,0.0,0
0,2021-12-02,1312,0.0,0
0,2021-12-03,1129,0.0,0
0,2021-12-04,851,0.0,0
0,2021-12-05,1044,0.0,0
0,2021-12-06,1391,1.0,0
0,2021-12-07,1499,0.0,0
0,2021-12-08,1413,0.0,0
0,2021-12-09,1355,0.0,0
0,2021-12-10,1249,0.0,0
0,2021-12-11,990,0.0,0
0,2021-12-12,1064,0.0,0
0,2021-12-13,1390,0.0,0
0,2021-12-14,1651,0.0,0
0,2021-12-15,1433,0.0,0
0,2021-12-16,1225,0.0,0
0,2021-12-17,1030,0.0,0
0,2021-12-18,708,0.0,0
0,2021-12-19,769,0.0,0
0,2021-12-20,952,0.0,0
0,2021-12-21,938,0.0,0
0,2021-12-22,974,0.0,0
0,2021-12-23,800,0.0,0
0,2021-12-24,568,0.0,1
0,2021-12-25,497,0.0,1
0,2021-12-26,623,0.0,0
0,2021-12-27,692,0.0,0
0,2021-12-28,748,0.0,0
0,2021-12-29,816,0.0,0
0,2021-12-30,704,0.0,0
0,2021-12-31,455,0.0,1
0,2022-01-01,400,0.0,1
0,2022-01-02,617,0.0,0
0,2022-01-03,868,0.0,0
0,2022-01-04,1046,0.0,0
0,2022-01-05,952,0.0,0
0,2022-01-06,812,0.0,0
0,2022-01-07,799,0.0,0
0,2022-01-08,681,0.0,0
0,2022-01-09,704,0.0,0
0,2022-01-10,1086,0.0,0
0,2022-01-11,1040,0.0,0
0,2022-01-12,1006,0.0,0
0,2022-01-13,935,0.0,0
0,2022-01-14,850,0.0,0
0,2022-01-15,599,0.0,0
0,2022-01-16,736,0.0,0
0,2022-01-17,991,0.0,1
0,2022-01-18,1135,0.0,0
0,2022-01-19,1091,0.0,0
0,2022-01-20,1180,0.0,0
0,2022-01-21,983,0.0,0
0,2022-01-22,697,0.0,0
0,2022-01-23,787,0.0,0
0,2022-01-24,1170,0.0,0
0,2022-01-25,1123,0.0,0
0,2022-01-26,1125,0.0,0
0,2022-01-27,1112,0.0,0
0,2022-01-28,899,0.0,0
0,2022-01-29,700,0.0,0
0,2022-01-30,803,0.0,0
0,2022-01-31,1083,0.0,0
0,2022-02-01,1057,0.0,0
0,2022-02-02,1071,0.0,0
0,2022-02-03,1202,0.0,0
0,2022-02-04,922,0.0,0
0,2022-02-05,666,0.0,0
0,2022-02-06,756,0.0,0
0,2022-02-07,1246,0.0,0
0,2022-02-08,1158,0.0,0
0,2022-02-09,1198,0.0,0
0,2022-02-10,1091,0.0,0
0,2022-02-11,904,0.0,0
0,2022-02-12,643,0.0,0
0,2022-02-13,797,0.0,0
0,2022-02-14,1176,0.0,0
0,2022-02-15,1238,0.0,0
0,2022-02-16,1206,0.0,0
0,2022-02-17,1138,0.0,0
0,2022-02-18,1006,0.0,0
0,2022-02-19,739,0.0,0
0,2022-02-20,860,0.0,0
0,2022-02-21,1254,0.0,1
0,2022-02-22,1798,0.0,0
0,2022-02-23,1246,0.0,0
0,2022-02-24,1146,0.0,0
0,2022-02-25,882,0.0,0
0,2022-02-26,662,0.0,0
0,2022-02-27,849,0.0,0
0,2022-02-28,1091,0.0,0
0,2022-03-01,1071,0.0,0
0,2022-03-02,1101,0.0,0
0,2022-03-03,1055,0.0,0
0,2022-03-04,919,0.0,0
0,2022-03-05,681,0.0,0
0,2022-03-06,771,0.0,0
0,2022-03-07,1194,0.0,0
0,2022-03-08,1096,0.0,0
0,2022-03-09,1138,0.0,0
0,2022-03-10,1138,0.0,0
0,2022-03-11,1002,0.0,0
0,2022-03-12,724,0.0,0
0,2022-03-13,799,0.0,0
0,2022-03-14,1222,0.0,0
0,2022-03-15,1253,0.0,0
0,2022-03-16,1286,0.0,0
0,2022-03-17,1103,0.0,0
0,2022-03-18,925,0.0,0
0,2022-03-19,665,0.0,0
0,2022-03-20,820,0.0,0
0,2022-03-21,1127,0.0,0
0,2022-03-22,1185,0.0,0
0,2022-03-23,1247,0.0,0
0,2022-03-24,1070,0.0,0
0,2022-03-25,1018,0.0,0
0,2022-03-26,656,0.0,0
0,2022-03-27,789,0.0,0
0,2022-03-28,1171,0.0,0
0,2022-03-29,1259,0.0,0
0,2022-03-30,1168,0.0,0
0,2022-03-31,1095,0.0,0
0,2022-04-01,908,0.0,0
0,2022-04-02,629,0.0,0
0,2022-04-03,801,0.0,0
0,2022-04-04,1263,0.0,0
0,2022-04-05,1203,0.0,0
0,2022-04-06,1193,0.0,0
0,2022-04-07,986,0.0,0
0,2022-04-08,923,0.0,0
0,2022-04-09,642,0.0,0
0,2022-04-10,782,0.0,0
0,2022-04-11,1143,0.0,0
0,2022-04-12,1062,0.0,0
0,2022-04-13,1088,0.0,0
0,2022-04-14,932,0.0,0
0,2022-04-15,777,0.0,0
0,2022-04-16,646,0.0,0
0,2022-04-17,710,0.0,0
0,2022-04-18,1012,0.0,0
0,2022-04-19,1212,0.0,0
0,2022-04-20,1130,0.0,0
0,2022-04-21,1159,0.0,0
0,2022-04-22,977,0.0,0
0,2022-04-23,735,0.0,0
0,2022-04-24,921,0.0,0
0,2022-04-25,1268,0.0,0
0,2022-04-26,1234,0.0,0
0,2022-04-27,1244,0.0,0
0,2022-04-28,1219,0.0,0
0,2022-04-29,1072,0.0,0
0,2022-04-30,704,0.0,0
0,2022-05-01,747,0.0,0
0,2022-05-02,950,0.0,0
0,2022-05-03,1092,0.0,0
0,2022-05-04,1073,0.0,0
0,2022-05-05,1115,0.0,0
0,2022-05-06,1007,0.0,0
0,2022-05-07,696,0.0,0
0,2022-05-08,759,0.0,0
0,2022-05-09,1132,0.0,0
0,2022-05-10,1156,0.0,0
0,2022-05-11,1156,0.0,0
0,2022-05-12,1130,0.0,0
0,2022-05-13,914,0.0,0
0,2022-05-14,670,0.0,0
0,2022-05-15,759,0.0,0
0,2022-05-16,1191,0.0,0
0,2022-05-17,1214,0.0,0
0,2022-05-18,1081,0.0,0
0,2022-05-19,1082,0.0,0
0,2022-05-20,924,0.0,0
0,2022-05-21,665,0.0,0
0,2022-05-22,825,0.0,0
0,2022-05-23,1260,0.0,0
0,2022-05-24,1093,0.0,0
0,2022-05-25,1061,0.0,0
0,2022-05-26,1123,0.0,0
0,2022-05-27,803,0.0,0
0,2022-05-28,636,0.0,0
0,2022-05-29,705,0.0,0
0,2022-05-30,1131,1.0,1
0,2022-05-31,1293,0.0,0
0,2022-06-01,1138,0.0,0
0,2022-06-02,1073,0.0,0
0,2022-06-03,1038,0.0,0
0,2022-06-04,658,0.0,0
0,2022-06-05,741,0.0,0
0,2022-06-06,1099,0.0,0
0,2022-06-07,1134,0.0,0
0,2022-06-08,1055,0.0,0
0,2022-06-09,1038,0.0,0
0,2022-06-10,814,0.0,0
0,2022-06-11,589,0.0,0
0,2022-06-12,717,0.0,0
0,2022-06-13,1040,0.0,0
0,2022-06-14,1063,0.0,0
0,2022-06-15,1052,0.0,0
0,2022-06-16,1006,0.0,0
0,2022-06-17,862,0.0,0
0,2022-06-18,554,0.0,0
0,2022-06-19,651,0.0,1
0,2022-06-20,1016,0.0,1
0,2022-06-21,1049,0.0,0
0,2022-06-22,989,0.0,0
0,2022-06-23,891,0.0,0
0,2022-06-24,830,0.0,0
0,2022-06-25,514,0.0,0
0,2022-06-26,654,0.0,0
0,2022-06-27,980,0.0,0
0,2022-06-28,1009,0.0,0
0,2022-06-29,959,0.0,0
0,2022-06-30,854,0.0,0
0,2022-07-01,597,0.0,0
0,2022-07-02,431,0.0,0
0,2022-07-03,575,0.0,0
0,2022-07-04,818,0.0,1
0,2022-07-05,850,0.0,0
0,2022-07-06,927,0.0,0
0,2022-07-07,2002,0.0,0
0,2022-07-08,679,0.0,0
0,2022-07-09,416,0.0,0
0,2022-07-10,470,0.0,0
0,2022-07-11,819,0.0,0
0,2022-07-12,849,0.0,0
0,2022-07-13,954,0.0,0
0,2022-07-14,795,0.0,0
0,2022-07-15,707,0.0,0
0,2022-07-16,394,0.0,0
0,2022-07-17,527,0.0,0
0,2022-07-18,835,0.0,0
0,2022-07-19,936,0.0,0
0,2022-07-20,887,0.0,0
0,2022-07-21,775,0.0,0
0,2022-07-22,707,0.0,0
0,2022-07-23,462,0.0,0
0,2022-07-24,555,0.0,0
0,2022-07-25,898,0.0,0
0,2022-07-26,880,0.0,0
0,2022-07-27,1107,0.0,0
0,2022-07-28,969,0.0,0
0,2022-07-29,664,0.0,0
0,2022-07-30,505,0.0,0
0,2022-07-31,594,0.0,0
0,2022-08-01,804,0.0,0
0,2022-08-02,808,0.0,0
0,2022-08-03,853,0.0,0
0,2022-08-04,775,0.0,0
0,2022-08-05,710,0.0,0
0,2022-08-06,464,0.0,0
0,2022-08-07,522,0.0,0
0,2022-08-08,830,0.0,0
0,2022-08-09,918,0.0,0
0,2022-08-10,888,0.0,0
0,2022-08-11,816,0.0,0
0,2022-08-12,652,0.0,0
0,2022-08-13,434,0.0,0
0,2022-08-14,506,0.0,0
0,2022-08-15,742,0.0,0
0,2022-08-16,836,0.0,0
0,2022-08-17,812,0.0,0
0,2022-08-18,840,0.0,0
0,2022-08-19,567,0.0,0
0,2022-08-20,502,0.0,0
0,2022-08-21,505,0.0,0
0,2022-08-22,813,1.0,0
0,2022-08-23,1021,0.0,0
0,2022-08-24,914,0.0,0
0,2022-08-25,1029,0.0,0
0,2022-08-26,821,0.0,0
0,2022-08-27,515,0.0,0
0,2022-08-28,570,0.0,0
0,2022-08-29,840,0.0,0
0,2022-08-30,991,0.0,0
0,2022-08-31,1109,0.0,0
0,2022-09-01,881,1.0,0
0,2022-09-02,1107,0.0,0
0,2022-09-03,3449,0.0,0
0,2022-09-04,1880,0.0,0
0,2022-09-05,1801,0.0,1
0,2022-09-06,1960,0.0,0
0,2022-09-07,2022,0.0,0
0,2022-09-08,1378,0.0,0
0,2022-09-09,1142,0.0,0
0,2022-09-10,748,0.0,0
0,2022-09-11,827,0.0,0
0,2022-09-12,1121,0.0,0
0,2022-09-13,1145,0.0,0
0,2022-09-14,1110,0.0,0
0,2022-09-15,1108,0.0,0
0,2022-09-16,846,0.0,0
0,2022-09-17,597,0.0,0
0,2022-09-18,1012,0.0,0
0,2022-09-19,1360,0.0,0
0,2022-09-20,1235,0.0,0
0,2022-09-21,1295,0.0,0
0,2022-09-22,1193,0.0,0
0,2022-09-23,955,0.0,0
0,2022-09-24,718,0.0,0
0,2022-09-25,740,0.0,0
0,2022-09-26,1159,0.0,0
0,2022-09-27,1178,1.0,0
0,2022-09-28,1150,0.0,0
0,2022-09-29,1177,0.0,0
0,2022-09-30,925,0.0,0
0,2022-10-01,761,0.0,0
0,2022-10-02,774,0.0,0
0,2022-10-03,961,0.0,0
0,2022-10-04,1259,0.0,0
0,2022-10-05,1049,0.0,0
0,2022-10-06,1067,0.0,0
0,2022-10-07,863,0.0,0
0,2022-10-08,596,0.0,0
0,2022-10-09,730,0.0,0
0,2022-10-10,1118,0.0,1
0,2022-10-11,1147,0.0,0
0,2022-10-12,1051,0.0,0
0,2022-10-13,1140,0.0,0
0,2022-10-14,1256,0.0,0
0,2022-10-15,640,0.0,0
0,2022-10-16,759,0.0,0
0,2022-10-17,1185,0.0,0
0,2022-10-18,1094,0.0,0
0,2022-10-19,1172,0.0,0
0,2022-10-20,1071,0.0,0
0,2022-10-21,958,0.0,0
0,2022-10-22,639,0.0,0
0,2022-10-23,707,0.0,0
0,2022-10-24,1011,0.0,0
0,2022-10-25,1171,0.0,0
0,2022-10-26,1835,0.0,0
0,2022-10-27,1101,0.0,0
0,2022-10-28,873,0.0,0
0,2022-10-29,611,0.0,0
0,2022-10-30,699,0.0,0
0,2022-10-31,1149,0.0,0
0,2022-11-01,1028,0.0,0
0,2022-11-02,1283,1.0,0
0,2022-11-03,1258,0.0,0
0,2022-11-04,1037,0.0,0
0,2022-11-05,752,0.0,0
0,2022-11-06,987,0.0,0
0,2022-11-07,1240,0.0,0
0,2022-11-08,1283,0.0,0
0,2022-11-09,1294,0.0,0
0,2022-11-10,1295,0.0,0
0,2022-11-11,1026,0.0,1
0,2022-11-12,773,0.0,0
0,2022-11-13,873,0.0,0
0,2022-11-14,1299,0.0,0
0,2022-11-15,1246,0.0,0
0,2022-11-16,1278,0.0,0
0,2022-11-17,1431,0.0,0
0,2022-11-18,1129,0.0,0
0,2022-11-19,787,0.0,0
0,2022-11-20,1014,0.0,0
0,2022-11-21,1381,0.0,0
0,2022-11-22,1256,0.0,0
0,2022-11-23,1198,1.0,0
0,2022-11-24,1033,0.0,1
0,2022-11-25,1015,0.0,0
0,2022-11-26,819,0.0,0
0,2022-11-27,855,0.0,0
0,2022-11-28,1254,0.0,0
0,2022-11-29,1395,1.0,0
0,2022-11-30,1277,0.0,0
0,2022-12-01,1223,0.0,0
0,2022-12-02,1216,0.0,0
0,2022-12-03,857,0.0,0
0,2022-12-04,1072,0.0,0
0,2022-12-05,1348,0.0,0
0,2022-12-06,1354,0.0,0
0,2022-12-07,1163,0.0,0
0,2022-12-08,1283,0.0,0
0,2022-12-09,1093,0.0,0
0,2022-12-10,862,0.0,0
0,2022-12-11,944,0.0,0
0,2022-12-12,1481,0.0,0
0,2022-12-13,1498,0.0,0
0,2022-12-14,1238,0.0,0
0,2022-12-15,1115,0.0,0
0,2022-12-16,936,0.0,0
0,2022-12-17,676,0.0,0
0,2022-12-18,673,0.0,0
0,2022-12-19,1110,0.0,0
0,2022-12-20,1023,0.0,0
0,2022-12-21,976,0.0,0
0,2022-12-22,892,0.0,0
0,2022-12-23,709,0.0,0
0,2022-12-24,538,0.0,0
0,2022-12-25,539,0.0,1
0,2022-12-26,797,0.0,1
0,2022-12-27,920,0.0,0
0,2022-12-28,885,0.0,0
0,2022-12-29,796,0.0,0
0,2022-12-30,688,0.0,0
0,2022-12-31,385,0.0,0
0,2023-01-01,440,0.0,1
0,2023-01-02,1262,0.0,1
0,2023-01-03,1077,0.0,0
0,2023-01-04,1104,0.0,0
0,2023-01-05,916,0.0,0
0,2023-01-06,823,0.0,0
0,2023-01-07,590,0.0,0
0,2023-01-08,610,0.0,0
0,2023-01-09,1129,0.0,0
0,2023-01-10,1079,0.0,0
0,2023-01-11,1240,0.0,0
0,2023-01-12,1155,0.0,0
0,2023-01-13,963,0.0,0
0,2023-01-14,578,0.0,0
0,2023-01-15,747,0.0,0
0,2023-01-16,1112,0.0,1
0,2023-01-17,1163,0.0,0
0,2023-01-18,1268,0.0,0
0,2023-01-19,1184,0.0,0
0,2023-01-20,945,0.0,0
0,2023-01-21,609,0.0,0
0,2023-01-22,755,0.0,0
0,2023-01-23,1163,0.0,0
0,2023-01-24,1224,0.0,0
0,2023-01-25,1231,0.0,0
0,2023-01-26,1142,0.0,0
0,2023-01-27,1101,0.0,0
0,2023-01-28,651,0.0,0
0,2023-01-29,855,0.0,0
0,2023-01-30,1298,0.0,0
0,2023-01-31,1252,0.0,0
0,2023-02-01,1268,0.0,0
0,2023-02-02,1247,0.0,0
0,2023-02-03,1047,0.0,0
0,2023-02-04,684,0.0,0
0,2023-02-05,782,0.0,0
0,2023-02-06,1305,0.0,0
0,2023-02-07,1321,0.0,0
0,2023-02-08,1229,0.0,0
0,2023-02-09,1526,0.0,0
0,2023-02-10,1332,0.0,0
0,2023-02-11,761,0.0,0
0,2023-02-12,996,0.0,0
0,2023-02-13,1609,0.0,0
0,2023-02-14,1517,0.0,0
0,2023-02-15,1590,0.0,0
0,2023-02-16,1629,0.0,0
0,2023-02-17,1428,0.0,0
0,2023-02-18,914,0.0,0
0,2023-02-19,1037,0.0,0
0,2023-02-20,1632,0.0,1
0,2023-02-21,2084,0.0,0
0,2023-02-22,2137,0.0,0
0,2023-02-23,1577,0.0,0
0,2023-02-24,1301,0.0,0
0,2023-02-25,821,0.0,0
0,2023-02-26,891,0.0,0
0,2023-02-27,1533,0.0,0
0,2023-02-28,1511,0.0,0
0,2023-03-01,1381,0.0,0
0,2023-03-02,1585,0.0,0
0,2023-03-03,1296,0.0,0
0,2023-03-04,800,0.0,0
0,2023-03-05,1137,0.0,0
0,2023-03-06,1708,0.0,0
0,2023-03-07,1561,0.0,0
0,2023-03-08,1585,0.0,0
0,2023-03-09,1637,0.0,0
0,2023-03-10,1233,0.0,0
0,2023-03-11,913,0.0,0
0,2023-03-12,1097,0.0,0
0,2023-03-13,1557,0.0,0
0,2023-03-14,1675,0.0,0
0,2023-03-15,1630,0.0,0
0,2023-03-16,1623,1.0,0
0,2023-03-17,1494,0.0,0
0,2023-03-18,941,0.0,0
0,2023-03-19,1759,0.0,0
0,2023-03-20,2205,0.0,0
0,2023-03-21,2053,0.0,0
0,2023-03-22,1715,0.0,0
0,2023-03-23,1584,0.0,0
0,2023-03-24,1354,0.0,0
0,2023-03-25,963,0.0,0
0,2023-03-26,1011,0.0,0
0,2023-03-27,1740,0.0,0
0,2023-03-28,1699,0.0,0
0,2023-03-29,1817,0.0,0
0,2023-03-30,1631,0.0,0
0,2023-03-31,1357,0.0,0
0,2023-04-01,736,0.0,0
0,2023-04-02,1050,0.0,0
0,2023-04-03,1694,0.0,0
0,2023-04-04,1732,0.0,0
0,2023-04-05,1325,0.0,0
0,2023-04-06,1215,0.0,0
0,2023-04-07,955,0.0,0
0,2023-04-08,858,0.0,0
0,2023-04-09,915,0.0,0
0,2023-04-10,1330,0.0,0
0,2023-04-11,1624,0.0,0
0,2023-04-12,1593,0.0,0
0,2023-04-13,1689,0.0,0
0,2023-04-14,1365,0.0,0
0,2023-04-15,971,0.0,0
0,2023-04-16,1107,0.0,0
0,2023-04-17,1833,0.0,0
0,2023-04-18,1610,0.0,0
0,2023-04-19,1510,0.0,0
0,2023-04-20,1531,0.0,0
0,2023-04-21,1216,0.0,0
0,2023-04-22,850,0.0,0
0,2023-04-23,1049,0.0,0
0,2023-04-24,1798,0.0,0
0,2023-04-25,1891,1.0,0
0,2023-04-26,1771,0.0,0
0,2023-04-27,1810,0.0,0
0,2023-04-28,1470,0.0,0
0,2023-04-29,1004,0.0,0
0,2023-04-30,1051,0.0,0
0,2023-05-01,1333,0.0,0
0,2023-05-02,1778,0.0,0
0,2023-05-03,1684,1.0,0
0,2023-05-04,1519,0.0,0
0,2023-05-05,1611,0.0,0
0,2023-05-06,849,0.0,0
0,2023-05-07,979,0.0,0
0,2023-05-08,1432,0.0,0
0,2023-05-09,1410,1.0,0
0,2023-05-10,1920,0.0,0
0,2023-05-11,3001,0.0,0
0,2023-05-12,2379,0.0,0
0,2023-05-13,1214,0.0,0
0,2023-05-14,1299,0.0,0
0,2023-05-15,2191,0.0,0
0,2023-05-16,1832,0.0,0
0,2023-05-17,1709,0.0,0
0,2023-05-18,1645,0.0,0
0,2023-05-19,1757,0.0,0
0,2023-05-20,939,0.0,0
0,2023-05-21,1029,0.0,0
0,2023-05-22,1761,0.0,0
0,2023-05-23,1667,0.0,0
0,2023-05-24,1527,0.0,0
0,2023-05-25,1421,0.0,0
0,2023-05-26,1198,0.0,0
0,2023-05-27,679,0.0,0
0,2023-05-28,867,0.0,0
0,2023-05-29,1297,0.0,1
0,2023-05-30,1525,0.0,0
0,2023-05-31,1500,0.0,0
0,2023-06-01,1319,0.0,0
0,2023-06-02,1158,0.0,0
0,2023-06-03,639,0.0,0
0,2023-06-04,790,0.0,0
0,2023-06-05,1432,0.0,0
0,2023-06-06,1500,0.0,0
0,2023-06-07,1565,0.0,0
0,2023-06-08,1472,0.0,0
0,2023-06-09,1193,0.0,0
0,2023-06-10,646,0.0,0
0,2023-06-11,772,0.0,0
0,2023-06-12,1615,0.0,0
0,2023-06-13,1499,0.0,0
0,2023-06-14,1603,0.0,0
0,2023-06-15,1439,0.0,0
0,2023-06-16,1280,0.0,0
0,2023-06-17,777,0.0,0
0,2023-06-18,850,0.0,0
0,2023-06-19,1515,0.0,1
0,2023-06-20,1818,1.0,0
0,2023-06-21,2722,0.0,0
0,2023-06-22,1953,0.0,0
0,2023-06-23,1928,0.0,0
0,2023-06-24,1425,0.0,0
0,2023-06-25,2091,0.0,0
0,2023-06-26,3586,0.0,0
0,2023-06-27,2445,0.0,0
0,2023-06-28,2714,0.0,0
0,2023-06-29,2564,0.0,0
0,2023-06-30,2484,0.0,0
0,2023-07-01,1232,0.0,0
0,2023-07-02,1356,0.0,0
0,2023-07-03,1950,0.0,0
0,2023-07-04,1682,0.0,1
0,2023-07-05,1864,0.0,0
0,2023-07-06,1706,0.0,0
0,2023-07-07,1468,0.0,0
0,2023-07-08,977,0.0,0
0,2023-07-09,1063,0.0,0
0,2023-07-10,2053,0.0,0
0,2023-07-11,1811,0.0,0
0,2023-07-12,1913,0.0,0
0,2023-07-13,1728,0.0,0
0,2023-07-14,1443,0.0,0
0,2023-07-15,942,0.0,0
0,2023-07-16,976,0.0,0
0,2023-07-17,1861,0.0,0
0,2023-07-18,1818,0.0,0
0,2023-07-19,1740,0.0,0
0,2023-07-20,1723,0.0,0
0,2023-07-21,1317,0.0,0
0,2023-07-22,837,0.0,0
0,2023-07-23,950,0.0,0
0,2023-07-24,1624,0.0,0
0,2023-07-25,1636,0.0,0
0,2023-07-26,1594,0.0,0
0,2023-07-27,1541,0.0,0
0,2023-07-28,1174,0.0,0
0,2023-07-29,669,0.0,0
0,2023-07-30,647,0.0,0
0,2023-07-31,1392,0.0,0
0,2023-08-01,1464,0.0,0
0,2023-08-02,1339,0.0,0
0,2023-08-03,1292,0.0,0
0,2023-08-04,1148,0.0,0
0,2023-08-05,773,0.0,0
0,2023-08-06,799,0.0,0
0,2023-08-07,2035,1.0,0
0,2023-08-08,2402,0.0,0
0,2023-08-09,1804,0.0,0
0,2023-08-10,1671,0.0,0
0,2023-08-11,1193,0.0,0
0,2023-08-12,848,0.0,0
0,2023-08-13,1014,0.0,0
0,2023-08-14,1290,0.0,0
0,2023-08-15,1250,0.0,0
0,2023-08-16,1497,0.0,0
0,2023-08-17,1433,0.0,0
0,2023-08-18,1193,0.0,0
0,2023-08-19,842,0.0,0
0,2023-08-20,893,0.0,0
0,2023-08-21,1470,0.0,0
0,2023-08-22,1482,0.0,0
0,2023-08-23,1392,0.0,0
0,2023-08-24,1400,0.0,0
0,2023-08-25,1157,0.0,0
0,2023-08-26,679,0.0,0
0,2023-08-27,781,0.0,0
0,2023-08-28,1477,0.0,0
0,2023-08-29,1230,0.0,0
0,2023-08-30,1172,0.0,0
0,2023-08-31,1089,0.0,0
0,2023-09-01,1001,0.0,0
0,2023-09-02,572,0.0,0
0,2023-09-03,675,0.0,0
0,2023-09-04,1029,0.0,1
0,2023-09-05,1866,1.0,0
0,2023-09-06,3193,0.0,0
0,2023-09-07,1985,0.0,0
0,2023-09-08,1696,0.0,0
0,2023-09-09,923,0.0,0
0,2023-09-10,1185,0.0,0
0,2023-09-11,1580,0.0,0
0,2023-09-12,1402,0.0,0
0,2023-09-13,1410,0.0,0
0,2023-09-14,1352,0.0,0
0,2023-09-15,1082,0.0,0
0,2023-09-16,758,0.0,0
0,2023-09-17,755,0.0,0
0,2023-09-18,1290,0.0,0
0,2023-09-19,1214,0.0,0
0,2023-09-20,1244,0.0,0
0,2023-09-21,1357,0.0,0
0,2023-09-22,915,0.0,0
0,2023-09-23,719,0.0,0
0,2023-09-24,807,0.0,0
0,2023-09-25,1400,0.0,0
0,2023-09-26,1352,0.0,0
0,2023-09-27,1296,0.0,0
0,2023-09-28,1093,0.0,0
0,2023-09-29,907,0.0,0
0,2023-09-30,605,0.0,0
0,2023-10-01,665,0.0,0
0,2023-10-02,1176,0.0,0
0,2023-10-03,1221,0.0,0
0,2023-10-04,1136,0.0,0
0,2023-10-05,1037,0.0,0
0,2023-10-06,1030,0.0,0
0,2023-10-07,583,0.0,0
0,2023-10-08,737,0.0,0
0,2023-10-09,1237,0.0,1
0,2023-10-10,1755,1.0,0
0,2023-10-11,3241,0.0,0
0,2023-10-12,2262,0.0,0
